25,2023-01-31 11:47:44.323382+00,\N,5,t,aarch64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/aarch64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/aarch64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/src/repodata/repomd.xml,HighAvailability
41,2023-01-31 11:47:44.323382+00,\N,7,t,ppc64le,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/ppc64le/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/ppc64le-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/src/repodata/repomd.xml,HighAvailability
22,2023-01-31 11:47:44.323382+00,\N,4,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/src/repodata/repomd.xml,SAPHANA
38,2023-01-31 11:47:44.323382+00,\N,6,t,s390x,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/s390x/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/s390x-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/src/repodata/repomd.xml,SAPHANA
33,2023-01-31 11:47:44.323382+00,\N,6,t,s390x,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/s390x/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/s390x-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/src/repodata/repomd.xml,HighAvailability
43,2023-01-31 11:47:44.323382+00,\N,7,t,ppc64le,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/ppc64le/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/ppc64le-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/src/repodata/repomd.xml,CRB
32,2023-01-31 11:47:44.323382+00,\N,6,t,s390x,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/AppStream/s390x/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/AppStream/s390x-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/AppStream/src/repodata/repomd.xml,AppStream
27,2023-01-31 11:47:44.323382+00,\N,5,t,aarch64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/aarch64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/aarch64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/src/repodata/repomd.xml,CRB
31,2023-01-31 11:47:44.323382+00,\N,6,t,s390x,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/BaseOS/s390x/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/BaseOS/s390x-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/BaseOS/src/repodata/repomd.xml,BaseOS
36,2023-01-31 11:47:44.323382+00,\N,6,t,s390x,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/ResilientStorage/s390x/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/ResilientStorage/s390x-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/ResilientStorage/src/repodata/repomd.xml,ResilientStorage
35,2023-01-31 11:47:44.323382+00,\N,6,t,s390x,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/s390x/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/s390x-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/src/repodata/repomd.xml,CRB
39,2023-01-31 11:47:44.323382+00,\N,7,t,ppc64le,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/BaseOS/ppc64le/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/BaseOS/ppc64le-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/BaseOS/src/repodata/repomd.xml,BaseOS
26,2023-01-31 11:47:44.323382+00,\N,5,t,aarch64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/NFV/aarch64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/NFV/aarch64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/NFV/src/repodata/repomd.xml,NFV
1,2023-01-31 11:47:44.323382+00,\N,2,t,x86_64,https://dl.rockylinux.org/stg/rocky/8/BaseOS/x86_64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/BaseOS/x86_64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/BaseOS/source/tree/repodata/repomd.xml,BaseOS
2,2023-01-31 11:47:44.323382+00,\N,2,t,x86_64,https://dl.rockylinux.org/stg/rocky/8/AppStream/x86_64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/AppStream/x86_64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/AppStream/source/tree/repodata/repomd.xml,AppStream
3,2023-01-31 11:47:44.323382+00,\N,2,t,x86_64,https://dl.rockylinux.org/stg/rocky/8/HighAvailability/x86_64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/HighAvailability/x86_64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/HighAvailability/source/tree/repodata/repomd.xml,HighAvailability
4,2023-01-31 11:47:44.323382+00,\N,2,t,x86_64,https://dl.rockylinux.org/stg/rocky/8/NFV/x86_64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/NFV/x86_64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/NFV/source/tree/repodata/repomd.xml,NFV
5,2023-01-31 11:47:44.323382+00,\N,2,t,x86_64,https://dl.rockylinux.org/stg/rocky/8/PowerTools/x86_64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/PowerTools/x86_64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/PowerTools/source/tree/repodata/repomd.xml,PowerTools
6,2023-01-31 11:47:44.323382+00,\N,2,t,x86_64,https://dl.rockylinux.org/stg/rocky/8/RT/x86_64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/RT/x86_64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/RT/source/tree/repodata/repomd.xml,RT
7,2023-01-31 11:47:44.323382+00,\N,2,t,x86_64,https://dl.rockylinux.org/stg/rocky/8/ResilientStorage/x86_64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/ResilientStorage/x86_64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/ResilientStorage/source/tree/repodata/repomd.xml,ResilientStorage
